Protocol,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Tot,Fwd IAT Std,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Seg Size Min,Active Std,Active Max,Active Min,Idle Std,Idle Min,Benign,Bot,Brute Force -Web,Brute Force -XSS,DDOS attack-HOIC,DDOS attack-LOIC-UDP,DoS attacks-GoldenEye,DoS attacks-Hulk,DoS attacks-SlowHTTPTest,DoS attacks-Slowloris,DoS attacks-SynFlood,FTP-BruteForce,Infilteration,SQL Injection,SSH-Bruteforce
17,242,29,29,29.0,121,121.0,0.0,1693.4514233459,59051.0,74599.6468892447,34197,0.0,34197,51,0.0,51,51,0,0,0,0,11.2896761556,11.2896761556,50.3904752905,0,0,0,0,0,0,0,1,82.25,29.0,121.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,35.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,28571.4285714286,28571.4285714286,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,256,256,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,231,97,0,24.25,0,57.75,115.5,57.2431623217,818563.142857143,2138461.77286716,62078,35491.859719284,110,5729697,3307521.62429318,5729096,261,0,0,0,0,0.6980873454,0.6980873454,79.6996096463,0,0,0,1,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,8192,141,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,4972206.0,0.0,4972206,0.0,4972206,0,0.0,0,0,0,0,0,0,0.4022359492,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,237,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,582,103,0,52.0,0,116.4,167.0353256051,762.8029541278,112742.090909091,128907.87603514,1240163,101209.076415935,121,992709,601.637418495,248650,247295,0,0,0,0,5.6444193223,4.0317280874,109.5332170669,0,0,0,1,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,8192,255,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,51,35,35,35.0,51,51.0,0.0,199535.96287703,431.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2320.1856148492,2320.1856148492,9.237604307,0,0,0,0,0,0,0,1,60.5,35.0,51.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,46,0,25.6666666667,0,0.0,0.0,125203.25203252,307.5,409.414826307,615,409.414826307,18,0,0.0,0,0,1,0,0,0,4878.0487804878,0.0,21.6852484422,0,1,0,0,1,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,256,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,64,48,48,48.0,64,64.0,0.0,289405.684754522,387.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2583.9793281654,2583.9793281654,9.237604307,0,0,0,0,0,0,0,1,80.0,48.0,64.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,661,0,125.3333333333,0,197.625,406.1217050168,798.3508411565,212077.8125,302608.008338448,3393245,398859.931049892,8035,3244248,475074.639208058,1305418,54280,0,0,0,0,2.6523283759,2.3576252231,303.4372209516,0,0,0,1,0,0,0,0,159.3529411765,125.3333333333,197.625,0,0,0,0,0,0,9,8192,62872,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,44.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,22727.2727272727,22727.2727272727,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,189,255,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,4498426.0,2120963.96174192,8996852,2120963.96174192,2998678,0,0.0,0,0,0,0,0,0,0.3334499667,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,5656,-1,40,0.0,2998678,2998678,0.0,5998174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,1755.0,0.0,1755,0.0,1755,0,0.0,0,0,0,0,0,0,1139.6011396011,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,123,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1731,725,0,110.4615384615,0,216.375,405.4647906151,788.4878287306,200827.45,249262.973769825,4016549,350967.53718554,27300,3869734,353407.561312445,966931,178086,0,0,0,0,3.236609338,1.9917595926,283.805345309,0,0,1,1,0,0,0,0,150.8095238095,110.4615384615,216.375,0,0,0,0,0,0,13,8192,62649,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,88075479.0,0.0,88075479,0.0,88075479,0,0.0,0,0,0,0,0,0,0.0227077959,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,63329,-1,20,0.0,0,0,0.0,88075479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,301,187,0,67.4,0,43.0,74.6681547471,491.3673063849,124016.1875,279643.193492998,1984259,376169.782940755,2,836144,102048.671749644,282264,210,0,0,0,0,5.0396646809,3.5277652766,68.8683740274,0,0,1,1,0,0,0,0,57.3529411765,67.4,43.0,0,0,0,0,0,0,10,8192,63326,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,338,140,0,75.8333333333,0,67.6,69.7588704037,988.275291373,80240.8,103464.863513927,802338,89657.4160474191,84,802338,244.8734366974,200887,200299,0,0,0,0,7.4774927468,6.2312439557,63.40269328,0,0,0,1,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,8192,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,488,161,0,53.6666666667,0,122.0,244.0,752900.232018561,143.6666666667,86.0968446963,452,111.7228714275,147,613,170.1656056121,370,30,0,0,0,0,3480.2784222738,4640.3712296984,173.7875858627,0,0,0,1,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,8192,149,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1731,725,0,102.7142857143,0,216.375,405.4647906151,760.9279238698,198316.761904762,238355.681168061,4164652,300711.187752702,35382,4001892,290992.420669009,953097,198234,0,0,0,0,3.3616254131,1.9209288075,278.8696268415,0,0,1,1,0,0,0,0,144.0454545455,102.7142857143,216.375,0,0,0,0,0,0,14,8192,62647,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,68,36,36,36.0,68,68.0,0.0,134540.750323415,773.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1293.6610608021,1293.6610608021,18.4752086141,0,0,0,0,0,0,0,1,70.0,36.0,68.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,164,36,36,36.0,164,164.0,0.0,170068.027210884,1176.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,850.3401360544,850.3401360544,73.9008344563,0,0,0,0,0,0,0,1,118.0,36.0,164.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,51,35,35,35.0,51,51.0,0.0,219387.755102041,392.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2551.0204081633,2551.0204081633,9.237604307,0,0,0,0,0,0,0,1,60.5,35.0,51.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,90.0,0.0,90,0.0,90,0,0.0,0,0,0,0,0,0,22222.2222222222,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3940,436,0,99.5454545455,0,231.7647058824,370.0985560313,53.4232279803,3019581.47368421,4428245.9836189,114732814,4728823.41443735,139,114732830,4133317.74478859,10015480,515,0,0,0,0,0.1917309976,0.1481557709,282.6517064861,0,0,0,1,0,0,0,0,157.1794871795,99.5454545455,231.7647058824,0,0,0,0,0,0,22,8192,296,20,766787.23578096,2680959,11269,1602103.95961662,5437113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,146,64,64,64.0,146,146.0,0.0,7556.6750629723,27790.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,35.9841669665,35.9841669665,47.3427220735,0,0,0,0,0,0,0,1,137.0,64.0,146.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,231,97,0,24.25,0,57.75,115.5,51.3657655942,912225.142857143,2386216.16924811,62170,35632.356255703,105,6385421,3686198.44921259,6384929,187,0,0,0,0,0.6264117755,0.6264117755,79.6996096463,0,0,0,1,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,8192,141,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,72.0,0.0,72,0.0,72,0,0.0,0,0,0,0,0,0,27777.7777777778,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,278,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,86,38,38,38.0,86,86.0,0.0,80676.6428106701,1537.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,650.6180871828,650.6180871828,27.7128129211,0,0,0,0,0,0,0,1,81.0,38.0,86.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,108,47,47,47.0,108,108.0,0.0,12017.3670336486,12898.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,77.5314002171,77.5314002171,35.2183664206,0,0,0,0,0,0,0,1,101.0,47.0,108.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,488,161,0,53.6666666667,0,122.0,244.0,810237.203495631,133.5,91.3011500475,435,103.9446968344,144,565,176.1372570847,349,0,0,0,0,0,3745.3183520599,4993.7578027466,173.7875858627,0,0,0,1,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,8192,149,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,248,30,30,30.0,124,124.0,0.0,4816.8652841638,21314.0,19796.8122686457,24734,0.0,24734,30,0.0,30,30,0,0,0,0,31.2783460011,31.2783460011,51.4859204055,0,0,0,0,0,0,0,1,84.5,30.0,124.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,212,84,84,84.0,212,212.0,0.0,813186.813186813,364.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2747.2527472528,2747.2527472528,73.9008344563,0,0,0,0,0,0,0,1,190.0,84.0,212.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,42.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,23809.5238095238,23809.5238095238,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,252,256,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,88135665.0,0.0,88135665,0.0,88135665,0,0.0,0,0,0,0,0,0,0.0226922892,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,63326,-1,20,0.0,0,0,0.0,88135665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,231,97,0,24.25,0,57.75,115.5,52.3725399277,894689.142857143,2344928.1848686,50503,28896.414471926,107,6262670,3615256.2458847,6262095,255,0,0,0,0,0.6386895113,0.6386895113,79.6996096463,0,0,0,1,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,8192,141,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,86171.6666666667,149180.098734159,258515,182797.70953844,0,0,0.0,0,0,0,0,0,0,11.6047424714,3.8682474905,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,8192,8192,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,677,0,143.5,0,225.8571428571,430.0986044197,2294.2567079056,84963.7142857143,250567.393201119,1189492,384209.94657993,65,1160846,373043.990006362,953317,27733,0,0,0,0,6.7255601551,5.8848651357,319.433241591,0,0,0,1,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,8192,62852,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3423,214,0,59.7142857143,0,489.0,687.5558159161,38853.3163394329,7604.5384615385,13581.6964368434,98859,22588.6053287935,596,29349,7188.1747544144,16178,1,0,0,0,0,70.8079183484,70.8079183484,508.0849853922,0,0,0,1,0,0,0,1,274.3571428571,59.7142857143,489.0,0,0,0,0,0,0,7,8192,4798,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,57458.3333333333,92878.8614127743,172375,111002.329617445,7697,0,0.0,0,0,0,0,0,0,17.4039158811,5.8013052937,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,8192,8192,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,88.0,0.0,88,0.0,88,0,0.0,0,0,0,0,0,0,22727.2727272727,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,278,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,677,0,104.3636363636,0,225.8571428571,430.0986044197,1115.7793855977,143872.0,296437.514909761,2445824,397050.356734984,44,2366110,439870.084995862,958722,19782,0,0,0,0,4.4974617961,2.862021143,298.5202785828,0,0,1,1,0,0,0,0,151.6111111111,104.3636363636,225.8571428571,0,0,0,0,0,0,11,8192,62852,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1731,725,0,103.0,0,216.375,405.4647906151,809.8374965225,186574.761904762,230168.750044159,3918070,305280.022309027,33786,3798370,291421.076974375,937552,170937,0,0,0,0,3.5731878195,2.0418216112,278.8794914492,0,0,1,1,0,0,0,0,144.2272727273,103.0,216.375,0,0,0,0,0,0,14,8192,62643,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,21545.5,30450.1393182363,43091,0.0,43091,0,0.0,0,0,0,0,0,0,46.4134041911,23.2067020956,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,168,258,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,33.0,0.0,33,0.0,33,0,0.0,0,0,0,0,0,0,60606.0606060606,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,256,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,46,46,0,24.6,0,23.0,32.5269119346,3.1350885736,8984328.83333333,21968382.3618857,53905973,26900415.8031225,16,243,0.0,243,243,1,0,0,0,0.0927540998,0.0371016399,22.8250332499,0,1,0,0,1,0,0,0,30.7142857143,24.6,23.0,0,0,0,0,0,0,5,64194,5272,20,0.0,77781,77781,0.0,53827080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,54830390.0,0.0,54830390,0.0,54830390,0,0.0,0,0,0,0,0,0,0.0364761221,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,54575104.0,0.0,54575104,0.0,54575104,0,0.0,0,0,0,0,0,0,0.0366467465,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,41.0,0.0,41,0.0,41,0,0.0,0,0,0,0,0,0,48780.4878048781,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,259,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,86222354.0,0.0,86222354,0.0,86222354,0,0.0,0,0,0,0,0,0,0.0231958408,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,62559,-1,20,0.0,0,0,0.0,86222354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,38,0,19.0,0,0.0,0.0,165217.391304348,115.0,123.0365799265,230,0.0,230,0,0.0,0,0,1,0,0,0,8695.6521739131,4347.8260869565,21.9393102292,0,1,0,0,1,0,0,0,25.3333333333,19.0,0.0,0,0,0,0,0,0,2,123,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,110,39,39,39.0,55,55.0,0.0,5736.604418406,10924.0,18004.6574807742,32067,0.0,32067,32418,0.0,32418,32418,0,0,0,0,61.0277065788,61.0277065788,8.7635609201,0,0,0,0,0,0,0,1,56.75,39.0,55.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,58.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,17241.3793103448,17241.3793103448,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,180,258,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,102,42,42,42.0,102,102.0,0.0,6389.2093353448,22538.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,44.3695092732,44.3695092732,34.6410161514,0,0,0,0,0,0,0,1,93.0,42.0,102.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,47397,801,0,133.2173913043,0,1156.0243902439,569.4020323025,1086.4851759938,737210.476190476,2544132.38678744,40536925,3947107.85884131,119,46426806,3133868.93707181,10030983,0,0,0,0,0,0.4952172777,0.8827786254,695.1790036497,0,0,0,1,0,0,0,1,788.453125,133.2173913043,1156.0243902439,0,0,0,0,0,0,23,8192,35,20,215594.529557029,448166,16885,6795.2167981114,9999564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,281.0,0.0,281,0.0,281,0,0.0,0,0,0,0,0,0,7117.4377224199,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,256,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,53,0,17.6666666667,0,0.0,0.0,9081.5627141878,1945.3333333333,3326.1149008014,5836,4055.964496886,50,0,0.0,0,0,0,0,0,0,514.050719671,171.3502398903,23.7023205615,0,0,0,0,1,0,0,0,13.25,17.6666666667,0.0,0,0,0,0,0,0,3,1254,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,677,0,143.5,0,225.8571428571,430.0986044197,1121.4558461177,173817.428571429,249299.15648588,2433444,413011.174527772,113165,2172851,295152.483644246,954637,163843,0,0,0,0,3.2875217182,2.8765815034,319.433241591,0,0,0,1,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,8192,62852,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,88244037.0,0.0,88244037,0.0,88244037,0,0.0,0,0,0,0,0,0,0.0226644209,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,63326,-1,20,0.0,0,0,0.0,88244037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,54754818.0,0.0,54754818,0.0,54754818,0,0.0,0,0,0,0,0,0,0.036526466,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1731,725,0,103.0,0,192.3333333333,386.0744746807,749.8491085232,192341.727272727,290760.57257888,4231518,408462.420825657,6,4216409,442866.392295993,1149205,78116,0,0,0,0,3.3085053638,2.1268963053,274.1993846387,0,0,1,1,0,0,0,0,137.9565217391,103.0,192.3333333333,0,0,0,0,0,0,14,8192,62558,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,35.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,28571.4285714286,28571.4285714286,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,513,254,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,86112155.0,0.0,86112155,0.0,86112155,0,0.0,0,0,0,0,0,0,0.0232255249,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,62559,-1,20,0.0,0,0,0.0,86112155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
